GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS547215067	2017-11-05 19:34:59	20762	species	avibase-9E9F2476	American Crow	Corvus brachyrhynchos				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Crest Road, Hinton	L6444545	P	32.0843926	-88.4433961	2017-11-05	10:33:00	obsr172983	S40331409	Traveling	P22	EBIRD	19	0.805		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS547209205	2017-11-05 19:17:43	20762	species	avibase-9E9F2476	American Crow	Corvus brachyrhynchos				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wahalak Road, Riderwood	L6444455	P	32.1128768	-88.3177078	2017-11-05	07:55:00	obsr172983	S40331054	Traveling	P22	EBIRD	14	1.931		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS547221700	2017-11-05 19:56:10	20762	species	avibase-9E9F2476	American Crow	Corvus brachyrhynchos				15					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-11-05	13:11:00	obsr172983	S40331927	Traveling	P22	EBIRD	64	1.207		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS549030029	2017-11-12 18:03:30	20762	species	avibase-9E9F2476	American Crow	Corvus brachyrhynchos				4					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			McCarty's Ferry Park, Choctaw County	L5988104	P	31.9517480	-88.1231135	2017-11-12	09:58:00	obsr172983	S40475889	Traveling	P22	EBIRD	33	0.483		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS552677171	2017-11-26 19:25:34	20762	species	avibase-9E9F2476	American Crow	Corvus brachyrhynchos				6					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Sandycut Road (Salem Church Road), Butler	L6512671	P	32.1027893	-88.2530665	2017-11-26	07:38:00	obsr172983	S40758524	Traveling	P22	EBIRD	65	3.541		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS550766709	2021-03-24 07:41:12.632975	31551	species	avibase-C9ABA616	American Goldfinch	Spinus tristis				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Old Naheola Road (AKA Banana Road)	L5932607	P	32.2225678	-88.0512571	2017-11-19	07:57:00	obsr172983	S40608365	Traveling	P22	EBIRD	80	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS552680303	2017-11-26 19:37:24	11494	species	avibase-20C2214E	American Kestrel	Falco sparverius				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Rock Gap Road, Riderwood	L6444525	P	32.1241081	-88.3597648	2017-11-26	09:40:00	obsr172983	S40758764	Traveling	P22	EBIRD	43	2.575		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS547211375	2017-11-05 19:24:34	11494	species	avibase-20C2214E	American Kestrel	Falco sparverius				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Rock Gap Road, Riderwood	L6444525	P	32.1241081	-88.3597648	2017-11-05	08:28:00	obsr172983	S40331199	Traveling	P22	EBIRD	45	2.414		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS547221701	2017-11-05 19:56:10	11494	species	avibase-20C2214E	American Kestrel	Falco sparverius				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-11-05	13:11:00	obsr172983	S40331927	Traveling	P22	EBIRD	64	1.207		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS553182424	2017-11-29 11:56:38	11494	species	avibase-20C2214E	American Kestrel	Falco sparverius				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-11-28	13:26:00	obsr172983	S40797361	Traveling	P22	EBIRD	86	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS552685041	2017-11-26 19:54:02	11494	species	avibase-20C2214E	American Kestrel	Falco sparverius				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Holyfield Road, Aquilla	L6512764	P	31.7037443	-88.4168744	2017-11-26	13:24:00	obsr172983	S40759088	Traveling	P22	EBIRD	18	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS550768794	2017-11-20 11:45:07	27616	species	avibase-D77E4B41	American Robin	Turdus migratorius				24					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-11-19	10:32:00	obsr172983	S40608515	Traveling	P22	EBIRD	133	4.345		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS552677162	2017-11-26 19:25:34	27616	species	avibase-D77E4B41	American Robin	Turdus migratorius				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Sandycut Road (Salem Church Road), Butler	L6512671	P	32.1027893	-88.2530665	2017-11-26	07:38:00	obsr172983	S40758524	Traveling	P22	EBIRD	65	3.541		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS552685042	2017-11-26 19:54:02	27616	species	avibase-D77E4B41	American Robin	Turdus migratorius				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Holyfield Road, Aquilla	L6512764	P	31.7037443	-88.4168744	2017-11-26	13:24:00	obsr172983	S40759088	Traveling	P22	EBIRD	18	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS553178508	2017-11-28 19:33:36	27616	species	avibase-D77E4B41	American Robin	Turdus migratorius				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Okatuppa Creek, Choctaw NWR	L6517787	P	31.8277998	-88.1848419	2017-11-28	09:28:00	obsr172983	S40797061	Traveling	P22	EBIRD	73	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS552680296	2017-11-26 19:37:24	27616	species	avibase-D77E4B41	American Robin	Turdus migratorius				12					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Rock Gap Road, Riderwood	L6444525	P	32.1241081	-88.3597648	2017-11-26	09:40:00	obsr172983	S40758764	Traveling	P22	EBIRD	43	2.575		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS552681506	2017-11-26 19:42:11	27616	species	avibase-D77E4B41	American Robin	Turdus migratorius				40					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			West Butler Road, Rock Springs	L6512726	P	32.0670833	-88.3503985	2017-11-26	10:29:00	obsr172983	S40758847	Traveling	P22	EBIRD	43	2.575		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS552696189	2017-11-27 09:50:08	27616	species	avibase-D77E4B41	American Robin	Turdus migratorius				11					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Lock Road (Coffeeville Lock and Dam)	L5946075	P	31.7517078	-88.1305647	2017-11-26	14:41:00	obsr172983	S40759949	Traveling	P22	EBIRD	71	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS550768802	2017-11-20 11:45:07	7015	species	avibase-FBDAE86A	Anhinga	Anhinga anhinga				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-11-19	10:32:00	obsr172983	S40608515	Traveling	P22	EBIRD	133	4.345		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS549033620	2017-11-16 15:14:07	7015	species	avibase-FBDAE86A	Anhinga	Anhinga anhinga				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-11-12	10:52:00	obsr172983	S40476149	Traveling	P22	EBIRD	130	4.345		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS553178500	2017-11-28 19:33:36	7015	species	avibase-FBDAE86A	Anhinga	Anhinga anhinga				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Okatuppa Creek, Choctaw NWR	L6517787	P	31.8277998	-88.1848419	2017-11-28	09:28:00	obsr172983	S40797061	Traveling	P22	EBIRD	73	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS553168191	2018-08-02 20:53:38	7015	species	avibase-FBDAE86A	Anhinga	Anhinga anhinga				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Turkey Creek, Choctaw NWR	L6517677	P	31.7914031	-88.1771815	2017-11-28	06:57:00	obsr172983	S40796300	Traveling	P22	EBIRD	144	3.862		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS549033625	2017-11-16 15:14:07	7967	species	avibase-FED3756C	Bald Eagle	Haliaeetus leucocephalus				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-11-12	10:52:00	obsr172983	S40476149	Traveling	P22	EBIRD	130	4.345		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS553168198	2018-08-02 20:53:38	7967	species	avibase-FED3756C	Bald Eagle	Haliaeetus leucocephalus				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Turkey Creek, Choctaw NWR	L6517677	P	31.7914031	-88.1771815	2017-11-28	06:57:00	obsr172983	S40796300	Traveling	P22	EBIRD	144	3.862		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS553178517	2017-11-28 19:33:36	7967	species	avibase-FED3756C	Bald Eagle	Haliaeetus leucocephalus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Okatuppa Creek, Choctaw NWR	L6517787	P	31.8277998	-88.1848419	2017-11-28	09:28:00	obsr172983	S40797061	Traveling	P22	EBIRD	73	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS550768795	2017-11-20 11:45:07	32859	species	avibase-4D207AF6	Black-and-white Warbler	Mniotilta varia				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-11-19	10:32:00	obsr172983	S40608515	Traveling	P22	EBIRD	133	4.345		2	1		0	1	1			Female observed at approximately 12 ft with favorable sun angle.  She was in a mixed feeding flock of Yellow-rumped Warblers, Blue-headed Vireos and Ruby-crowned Kinglets.	
URN:CornellLabOfOrnithology:EBIRD:OBS553178503	2017-11-28 19:33:36	9782	species	avibase-3558066B	Belted Kingfisher	Megaceryle alcyon				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Okatuppa Creek, Choctaw NWR	L6517787	P	31.8277998	-88.1848419	2017-11-28	09:28:00	obsr172983	S40797061	Traveling	P22	EBIRD	73	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS550768785	2017-11-20 11:45:07	9782	species	avibase-3558066B	Belted Kingfisher	Megaceryle alcyon				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-11-19	10:32:00	obsr172983	S40608515	Traveling	P22	EBIRD	133	4.345		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS553168181	2018-08-02 20:53:38	9782	species	avibase-3558066B	Belted Kingfisher	Megaceryle alcyon				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Turkey Creek, Choctaw NWR	L6517677	P	31.7914031	-88.1771815	2017-11-28	06:57:00	obsr172983	S40796300	Traveling	P22	EBIRD	144	3.862		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS547216897	2017-11-05 19:39:58	32842	spuh	avibase-D572AE1C	blackbird sp.	Icteridae sp.				10					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Pinewiew Road, Rock Springs	L6444562	P	32.0572635	-88.3532202	2017-11-05	11:07:00	obsr172983	S40331551	Traveling	P22	EBIRD	28	2.897		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS552677156	2017-11-26 19:25:34	32842	spuh	avibase-D572AE1C	blackbird sp.	Icteridae sp.				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Sandycut Road (Salem Church Road), Butler	L6512671	P	32.1027893	-88.2530665	2017-11-26	07:38:00	obsr172983	S40758524	Traveling	P22	EBIRD	65	3.541		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS550766675	2021-03-24 07:41:12.632975	7412	species	avibase-4FF7DE80	Black Vulture	Coragyps atratus				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Old Naheola Road (AKA Banana Road)	L5932607	P	32.2225678	-88.0512571	2017-11-19	07:57:00	obsr172983	S40608365	Traveling	P22	EBIRD	80	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS550768792	2017-11-20 11:45:07	7412	species	avibase-4FF7DE80	Black Vulture	Coragyps atratus				4					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-11-19	10:32:00	obsr172983	S40608515	Traveling	P22	EBIRD	133	4.345		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS547216890	2017-11-05 19:39:58	7412	species	avibase-4FF7DE80	Black Vulture	Coragyps atratus				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Pinewiew Road, Rock Springs	L6444562	P	32.0572635	-88.3532202	2017-11-05	11:07:00	obsr172983	S40331551	Traveling	P22	EBIRD	28	2.897		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS547221686	2017-11-05 19:56:10	7412	species	avibase-4FF7DE80	Black Vulture	Coragyps atratus				4					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-11-05	13:11:00	obsr172983	S40331927	Traveling	P22	EBIRD	64	1.207		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS552680309	2017-11-26 19:37:24	7412	species	avibase-4FF7DE80	Black Vulture	Coragyps atratus				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Rock Gap Road, Riderwood	L6444525	P	32.1241081	-88.3597648	2017-11-26	09:40:00	obsr172983	S40758764	Traveling	P22	EBIRD	43	2.575		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS550770861	2021-03-18 21:08:08.073181	7412	species	avibase-4FF7DE80	Black Vulture	Coragyps atratus				14					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-11-19	14:03:00	obsr172983	S40608669	Traveling	P22	EBIRD	85	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS552696188	2017-11-27 09:50:08	7412	species	avibase-4FF7DE80	Black Vulture	Coragyps atratus				32					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Lock Road (Coffeeville Lock and Dam)	L5946075	P	31.7517078	-88.1305647	2017-11-26	14:41:00	obsr172983	S40759949	Traveling	P22	EBIRD	71	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS553178516	2017-11-28 19:33:36	7412	species	avibase-4FF7DE80	Black Vulture	Coragyps atratus				11					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Okatuppa Creek, Choctaw NWR	L6517787	P	31.8277998	-88.1848419	2017-11-28	09:28:00	obsr172983	S40797061	Traveling	P22	EBIRD	73	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS552681507	2017-11-26 19:42:11	7412	species	avibase-4FF7DE80	Black Vulture	Coragyps atratus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			West Butler Road, Rock Springs	L6512726	P	32.0670833	-88.3503985	2017-11-26	10:29:00	obsr172983	S40758847	Traveling	P22	EBIRD	43	2.575		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS549033615	2017-11-16 15:14:07	7412	species	avibase-4FF7DE80	Black Vulture	Coragyps atratus				5					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-11-12	10:52:00	obsr172983	S40476149	Traveling	P22	EBIRD	130	4.345		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS547212082	2021-03-25 09:39:26.415559	7412	species	avibase-4FF7DE80	Black Vulture	Coragyps atratus				7					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Butler town center	L5836007	P	32.0898238	-88.2212609	2017-11-05	09:30:00	obsr172983	S40331242	Traveling	P22	EBIRD	10	0.161		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS553168200	2018-08-02 20:53:38	20496	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Turkey Creek, Choctaw NWR	L6517677	P	31.7914031	-88.1771815	2017-11-28	06:57:00	obsr172983	S40796300	Traveling	P22	EBIRD	144	3.862		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS547215070	2017-11-05 19:34:59	20496	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Crest Road, Hinton	L6444545	P	32.0843926	-88.4433961	2017-11-05	10:33:00	obsr172983	S40331409	Traveling	P22	EBIRD	19	0.805		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS550766694	2021-03-24 07:41:12.632975	20496	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				6					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Old Naheola Road (AKA Banana Road)	L5932607	P	32.2225678	-88.0512571	2017-11-19	07:57:00	obsr172983	S40608365	Traveling	P22	EBIRD	80	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS547214247	2017-11-05 19:31:23	20496	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Hinton Road, Hinton	L6444538	P	32.0906464	-88.4285045	2017-11-05	10:08:00	obsr172983	S40331346	Traveling	P22	EBIRD	22	1.770		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS553178502	2017-11-28 19:33:36	20496	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				5					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Okatuppa Creek, Choctaw NWR	L6517787	P	31.8277998	-88.1848419	2017-11-28	09:28:00	obsr172983	S40797061	Traveling	P22	EBIRD	73	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS547221694	2017-11-05 19:56:10	20496	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-11-05	13:11:00	obsr172983	S40331927	Traveling	P22	EBIRD	64	1.207		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS549033612	2017-11-16 15:14:07	20496	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-11-12	10:52:00	obsr172983	S40476149	Traveling	P22	EBIRD	130	4.345		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS547220250	2021-03-18 21:08:08.073181	20496	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Broad St., Lisman, AL	L6018979	P	32.1709265	-88.2844591	2017-11-05	12:47:00	obsr172983	S40331801	Traveling	P22	EBIRD	13	2.253		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS550770873	2021-03-18 21:08:08.073181	20496	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-11-19	14:03:00	obsr172983	S40608669	Traveling	P22	EBIRD	85	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS552677160	2017-11-26 19:25:34	20496	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				11					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Sandycut Road (Salem Church Road), Butler	L6512671	P	32.1027893	-88.2530665	2017-11-26	07:38:00	obsr172983	S40758524	Traveling	P22	EBIRD	65	3.541		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS549027081	2017-11-12 17:56:18	20496	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wood Duck incidental 1	L6297853	P	32.1220182	-88.0781436	2017-11-12	08:18:00	obsr172983	S40475692	Stationary	P21	EBIRD	17			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS553182418	2017-11-29 11:56:38	20496	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-11-28	13:26:00	obsr172983	S40797361	Traveling	P22	EBIRD	86	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS549028583	2017-11-12 17:59:14	20496	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Tuscahoma Park (sponsored by Butler)	L5932847	P	32.0618825	-88.1109738	2017-11-12	08:51:00	obsr172983	S40475784	Traveling	P22	EBIRD	32	1.448		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS550770863	2021-03-18 21:08:08.073181	32732	species	avibase-1E1AB415	Brown-headed Cowbird	Molothrus ater				30					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-11-19	14:03:00	obsr172983	S40608669	Traveling	P22	EBIRD	85	1.609		2	1		0	1	0			Estimated number in flock.	
URN:CornellLabOfOrnithology:EBIRD:OBS553182411	2017-11-29 11:56:38	32732	species	avibase-1E1AB415	Brown-headed Cowbird	Molothrus ater				10					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-11-28	13:26:00	obsr172983	S40797361	Traveling	P22	EBIRD	86	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS552677173	2017-11-26 19:25:34	26109	species	avibase-BAC33609	Brown Creeper	Certhia americana				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Sandycut Road (Salem Church Road), Butler	L6512671	P	32.1027893	-88.2530665	2017-11-26	07:38:00	obsr172983	S40758524	Traveling	P22	EBIRD	65	3.541		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS552677175	2017-11-26 19:25:34	27103	species	avibase-C8F9F2D0	Brown Thrasher	Toxostoma rufum				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Sandycut Road (Salem Church Road), Butler	L6512671	P	32.1027893	-88.2530665	2017-11-26	07:38:00	obsr172983	S40758524	Traveling	P22	EBIRD	65	3.541		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS553168178	2018-08-02 20:53:38	662	species	avibase-FB738385	Bufflehead	Bucephala albeola				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Turkey Creek, Choctaw NWR	L6517677	P	31.7914031	-88.1771815	2017-11-28	06:57:00	obsr172983	S40796300	Traveling	P22	EBIRD	144	3.862		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS547221706	2017-11-05 19:56:10	26211	species	avibase-A15C5071	Blue-gray Gnatcatcher	Polioptila caerulea				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-11-05	13:11:00	obsr172983	S40331927	Traveling	P22	EBIRD	64	1.207		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS547215077	2017-11-05 19:34:59	18495	species	avibase-95DB0943	Blue-headed Vireo	Vireo solitarius				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Crest Road, Hinton	L6444545	P	32.0843926	-88.4433961	2017-11-05	10:33:00	obsr172983	S40331409	Traveling	P22	EBIRD	19	0.805		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS552680301	2017-11-26 19:37:24	18495	species	avibase-95DB0943	Blue-headed Vireo	Vireo solitarius				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Rock Gap Road, Riderwood	L6444525	P	32.1241081	-88.3597648	2017-11-26	09:40:00	obsr172983	S40758764	Traveling	P22	EBIRD	43	2.575		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS550768786	2017-11-20 11:45:07	18495	species	avibase-95DB0943	Blue-headed Vireo	Vireo solitarius				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-11-19	10:32:00	obsr172983	S40608515	Traveling	P22	EBIRD	133	4.345		2	1		0	1	0				
